April 6, 2011 5:51:00 AM UTC	1302090660000	5	3	no	3.2	84.3	23386	20815	13321	5968	194	37692	479	8	2	3991	140	87	17456	1227	254
April 6, 2011 5:52:00 AM UTC	1302090720000	4	4	no	3.4	84.4	23386	20815	13336	5906	189	37744	500	16	5	3988	322	179	17481	418	297
April 6, 2011 5:53:00 AM UTC	1302090780000	5	5	no	3.6	84.6	23386	20815	13320	5977	157	37721	502	75	17	3965	380	177	17449	442	284
April 6, 2011 5:54:00 AM UTC	1302090840000	8	7	no	3.7	84.8	23386	20815	13337	5900	150	37788	528	86	19	3962	475	211	17481	695	458
April 6, 2011 5:55:00 AM UTC	1302090900000	9	9	no	3.9	84.9	23386	20815	13338	5895	146	37796	545	130	5	3943	358	248	17483	720	1174
April 6, 2011 5:56:00 AM UTC	1302090960000	8	14	no	4.1	85.1	23386	20815	13321	5964	131	37759	545	169	22	3927	336	187	17457	568	3096
April 6, 2011 5:57:00 AM UTC	1302091020000	13	20	no	4.3	85.2	23386	20815	13337	5893	124	37821	572	80	15	3921	434	181	17487	2078	5369
April 6, 2011 5:58:00 AM UTC	1302091080000	23	16	no	4.5	85.4	23386	20815	13321	5964	115	37775	569	94	29	3903	807	531	17457	4649	2760
April 6, 2011 5:59:00 AM UTC	1302091140000	28	13	no	4.7	85.6	23386	20815	13339	5810	119	37907	603	156	13	3896	1656	285	17557	3169	2145
April 6, 2011 6:00:00 AM UTC	1302091200000	32	14	no	4.9	85.7	23386	20815	13339	5810	112	37914	617	232	11	3883	1905	119	17557	2335	2656
April 6, 2011 6:01:00 AM UTC	1302091260000	40	14	no	5.1	85.9	23386	20815	13326	5880	98	37871	614	290	2	3866	1944	70	17527	3426	3301
April 6, 2011 6:02:00 AM UTC	1302091320000	44	16	no	5.3	86.0	23386	20815	13339	5812	100	37924	641	286	0	3858	1864	92	17555	5530	3933
April 6, 2011 6:03:00 AM UTC	1302091380000	51	18	no	5.5	86.2	23386	20815	13323	5881	92	37879	643	267	9	3834	1279	421	17526	8961	4769
April 6, 2011 6:04:00 AM UTC	1302091440000	59	15	no	5.7	86.4	23386	20815	13339	5813	93	37930	668	281	0	3828	1443	92	17554	11020	4536
April 6, 2011 6:05:00 AM UTC	1302091500000	60	13	no	5.8	86.5	23386	20815	13323	5896	86	37870	668	261	0	3811	1560	236	17512	10488	3793
