October 5, 2013 6:03:00 AM UTC	1380981780000	0	0	no	3.2	98.5	20506	20827	9252	6517	691	43583	856	0	12	5022	0	36
October 5, 2013 6:04:00 AM UTC	1380981840000	0	1	yes	3.4	98.7	20506	20827	9251	6518	657	43617	869	40	160	5013	18	242
October 5, 2013 6:05:00 AM UTC	1380981900000	0	1	yes	3.6	98.8	20506	20827	9251	6518	620	43654	889	103	144	5002	62	424
October 5, 2013 6:06:00 AM UTC	1380981960000	1	1	no	3.8	99.0	20506	20827	9251	6518	593	43681	897	121	165	4980	73	383
October 5, 2013 6:07:00 AM UTC	1380982020000	0	2	no	3.9	99.1	20506	20827	9250	6550	571	43672	914	94	255	4979	74	421
October 5, 2013 6:08:00 AM UTC	1380982080000	1	2	no	4.1	99.3	20506	20827	9250	6550	561	43682	934	146	224	4939	79	467
October 5, 2013 6:09:00 AM UTC	1380982140000	0	1	no	4.3	99.4	20506	20827	9247	6562	545	43689	943	99	222	4936	54	345
October 5, 2013 6:10:00 AM UTC	1380982200000	0	2	no	4.5	99.6	20506	20827	9247	6562	532	43702	964	109	288	4919	44	478
October 5, 2013 6:11:00 AM UTC	1380982260000	0	2	no	4.7	99.7	20506	20827	9247	6562	521	43713	976	148	262	4897	43	440
October 5, 2013 6:12:00 AM UTC	1380982320000	1	2	no	4.9	99.9	20506	20827	9246	6565	515	43717	986	140	241	4894	46	389
October 5, 2013 6:13:00 AM UTC	1380982380000	1	2	no	5.1	100.0	20506	20827	9246	6565	509	43723	1010	135	289	4869	43	469
October 5, 2013 6:14:00 AM UTC	1380982440000	1	2	no	5.3	100.2	20506	20827	9257	6492	516	43778	1046	171	304	4862	50	498
October 5, 2013 6:15:00 AM UTC	1380982500000	0	2	no	5.5	100.4	20506	20827	9245	6565	494	43739	1044	161	307	4835	32	512
October 5, 2013 6:16:00 AM UTC	1380982560000	0	2	no	5.7	100.5	20506	20827	9245	6565	480	43753	1057	125	307	4822	32	345
October 5, 2013 6:17:00 AM UTC	1380982620000	0	2	no	5.9	100.7	20506	20827	9243	6506	473	43821	1072	104	378	4809	36	470
October 5, 2013 6:18:00 AM UTC	1380982680000	0	2	no	6.1	100.8	20506	20827	9243	6506	472	43822	1093	110	397	4791	32	530
October 5, 2013 6:19:00 AM UTC	1380982740000	0	2	no	6.3	101.0	20506	20827	9253	6427	478	43885	1124	102	393	4786	28	469
October 5, 2013 6:20:00 AM UTC	1380982800000	0	2	no	6.5	101.1	20506	20827	9243	6493	469	43838	1122	99	398	4760	42	486
October 5, 2013 6:21:00 AM UTC	1380982860000	0	2	no	6.7	101.3	20506	20827	9243	6493	473	43834	1140	106	367	4744	40	548
October 5, 2013 6:22:00 AM UTC	1380982920000	0	2	no	6.9	101.4	20506	20827	9253	6428	482	43880	1171	106	378	4737	32	425
October 5, 2013 6:23:00 AM UTC	1380982980000	0	2	no	7.1	101.6	20506	20827	9242	6513	469	43819	1168	106	377	4710	34	436
October 5, 2013 6:24:00 AM UTC	1380983040000	0	2	no	7.3	101.7	20506	20827	9242	6513	462	43826	1181	100	469	4698	23	370
October 5, 2013 6:25:00 AM UTC	1380983100000	0	2	no	7.5	101.9	20506	20827	9254	6430	472	43887	1223	113	463	4686	31	500
October 5, 2013 6:26:00 AM UTC	1380983160000	0	2	no	7.7	102.0	20506	20827	9240	6591	460	43752	1208	118	433	4660	32	510
October 5, 2013 6:27:00 AM UTC	1380983220000	0	2	no	7.9	102.2	20506	20827	9251	6521	467	43804	1239	84	483	4655	27	335
October 5, 2013 6:28:00 AM UTC	1380983280000	0	3	no	8.1	102.4	20506	20827	9240	6590	455	43758	1241	78	536	4625	24	499
October 5, 2013 6:29:00 AM UTC	1380983340000	0	2	no	8.3	102.5	20506	20827	9240	6626	456	43721	1251	132	428	4613	23	315
October 5, 2013 6:30:00 AM UTC	1380983400000	0	2	no	8.5	102.7	20506	20827	9251	6555	462	43775	1288	117	445	4604	25	369
October 5, 2013 6:31:00 AM UTC	1380983460000	0	2	no	8.7	102.8	20506	20827	9242	6613	450	43738	1287	94	481	4584	24	395
October 5, 2013 6:32:00 AM UTC	1380983520000	0	2	no	8.9	103.0	20506	20827	9251	6555	459	43778	1319	91	483	4574	26	367
October 5, 2013 6:33:00 AM UTC	1380983580000	0	2	no	9.1	103.1	20506	20827	9251	6555	456	43781	1344	93	469	4551	25	324
October 5, 2013 6:34:00 AM UTC	1380983640000	0	2	no	9.3	103.3	20506	20827	9240	6627	443	43733	1332	63	448	4534	24	227
