April 15, 2011 5:37:00 AM UTC	1302867420000	11	11	no	3.1	79.9	23386	20815	13330	5902	208	37735	486	279	0	3997	2765	806	17493	418	1534
April 15, 2011 5:38:00 AM UTC	1302867480000	12	15	no	3.3	80.0	23386	20815	13330	5902	184	37759	500	316	0	3985	2737	1004	17493	577	2183
April 15, 2011 5:39:00 AM UTC	1302867540000	13	24	no	3.5	80.2	23386	20815	13318	5933	168	37756	501	333	0	3963	2853	977	17494	708	3292
April 15, 2011 5:40:00 AM UTC	1302867600000	16	28	no	3.7	80.4	23386	20815	13333	5862	154	37826	523	369	0	3969	3024	905	17524	767	4264
April 15, 2011 5:41:00 AM UTC	1302867660000	21	34	no	3.9	80.5	23386	20815	13333	5862	149	37831	533	384	0	3954	3452	496	17524	1212	5789
April 15, 2011 5:42:00 AM UTC	1302867720000	27	40	no	4.1	80.7	23386	20815	13334	5866	137	37838	547	410	0	3931	3716	214	17517	1794	7747
April 15, 2011 5:43:00 AM UTC	1302867780000	30	46	no	4.2	80.8	23386	20815	13332	5939	128	37776	556	428	0	3932	3698	234	17457	1774	9064
April 15, 2011 5:44:00 AM UTC	1302867840000	36	50	no	4.4	81.0	23386	20815	13315	6007	120	37733	564	444	0	3893	3766	127	17430	2496	10761
April 15, 2011 5:45:00 AM UTC	1302867900000	42	53	no	4.6	81.2	23386	20815	13331	5941	117	37786	589	472	0	3902	3887	15	17456	3676	12444
April 15, 2011 5:46:00 AM UTC	1302867960000	48	52	no	4.8	81.3	23386	20815	13331	5941	111	37792	599	488	0	3885	3885	0	17456	4588	12684
April 15, 2011 5:47:00 AM UTC	1302868020000	51	49	no	5.0	81.5	23386	20815	13333	5855	108	37879	619	511	0	3864	3857	7	17529	4673	12765
April 15, 2011 5:48:00 AM UTC	1302868080000	62	37	no	5.2	81.6	23386	20815	13336	5845	106	37888	632	526	0	3864	3862	2	17533	6524	10954
April 15, 2011 5:49:00 AM UTC	1302868140000	72	28	no	5.4	81.8	23386	20815	13322	5909	97	37847	628	531	0	3840	3840	0	17507	8713	8759
April 15, 2011 5:50:00 AM UTC	1302868200000	82	17	no	5.6	81.9	23386	20815	13336	5846	95	37898	659	564	0	3836	3836	0	17532	11642	5845
April 15, 2011 5:51:00 AM UTC	1302868260000	90	10	no	5.8	82.1	23386	20815	13336	5846	89	37904	676	587	0	3815	3815	0	17532	14300	3204
April 15, 2011 5:52:00 AM UTC	1302868320000	97	3	no	5.9	82.3	23386	20815	13320	5919	85	37851	674	589	0	3797	3797	0	17502	16563	919
April 15, 2011 5:53:00 AM UTC	1302868380000	99	1	no	6.1	82.4	23386	20815	13336	5847	88	37904	701	613	0	3792	3792	0	17531	17186	321
April 15, 2011 5:54:00 AM UTC	1302868440000	100	0	no	6.3	82.6	23386	20815	13320	5916	88	37851	701	613	0	3772	3772	0	17502	17395	88
April 15, 2011 5:55:00 AM UTC	1302868500000	100	0	no	6.5	82.7	23386	20815	13336	5848	92	37899	728	636	0	3764	3764	0	17531	17484	37
April 15, 2011 5:56:00 AM UTC	1302868560000	100	0	yes	6.7	82.9	23386	20815	13336	5848	95	37896	746	651	0	3747	3747	0	17531	17500	20
April 15, 2011 5:57:00 AM UTC	1302868620000	100	0	yes	6.9	83.1	23386	20815	13321	5919	92	37843	742	650	0	3732	3732	0	17501	17468	23
April 15, 2011 5:58:00 AM UTC	1302868680000	100	0	yes	7.1	83.2	23386	20815	13338	5840	96	37901	777	681	0	3717	3717	0	17533	17511	16
April 15, 2011 5:59:00 AM UTC	1302868740000	100	0	no	7.3	83.4	23386	20815	13322	5909	99	37845	772	673	0	3704	3704	0	17505	17492	11
