April 21, 2011 5:24:00 AM UTC	1303388640000	4	3	no	3.1	75.6	20972	20821	13815	6628	198	38942	459	257	0	4141	1415	1116
April 21, 2011 5:25:00 AM UTC	1303388700000	4	3	no	3.2	75.8	20972	20821	13815	6628	180	38960	466	276	8	4134	1432	982
April 21, 2011 5:26:00 AM UTC	1303388760000	4	3	no	3.4	76.0	20972	20821	13798	6699	161	38925	467	295	11	4112	1283	1117
April 21, 2011 5:27:00 AM UTC	1303388820000	4	3	no	3.6	76.2	20972	20821	13819	6612	155	38997	490	310	25	4114	1263	1072
April 21, 2011 5:28:00 AM UTC	1303388880000	4	3	no	3.7	76.3	20972	20821	13803	6683	137	38960	490	343	9	4094	1160	1258
April 21, 2011 5:29:00 AM UTC	1303388940000	4	3	no	3.9	76.5	20972	20821	13817	6682	130	38954	507	365	12	4093	1018	1214
April 21, 2011 5:30:00 AM UTC	1303389000000	4	3	no	4.0	76.7	20972	20821	13802	6754	118	38909	504	380	6	4073	1067	1209
April 21, 2011 5:31:00 AM UTC	1303389060000	4	4	yes	4.2	76.9	20972	20821	13818	6683	117	38965	528	384	26	4072	1096	1380
April 21, 2011 5:32:00 AM UTC	1303389120000	4	4	yes	4.4	77.1	20972	20821	13802	6754	109	38918	528	378	41	4051	1112	1403
April 21, 2011 5:33:00 AM UTC	1303389180000	5	4	yes	4.5	77.3	20972	20821	13806	6738	105	38934	546	395	46	4037	1286	1199
April 21, 2011 5:34:00 AM UTC	1303389240000	5	5	no	4.7	77.4	20972	20821	13817	6684	104	38978	571	394	71	4031	1406	1195
April 21, 2011 5:35:00 AM UTC	1303389300000	6	5	no	4.9	77.6	20972	20821	13801	6755	97	38930	571	444	27	4010	1752	1276
April 21, 2011 5:36:00 AM UTC	1303389360000	8	5	no	5.0	77.8	20972	20821	13817	6683	97	38986	594	437	48	4009	2302	1031
April 21, 2011 5:37:00 AM UTC	1303389420000	8	5	no	5.2	78.0	20972	20821	13801	6724	89	38969	591	472	13	3990	2530	971
April 21, 2011 5:38:00 AM UTC	1303389480000	9	5	no	5.3	78.2	20972	20821	13820	6651	87	39025	618	488	24	3986	2619	1002
April 21, 2011 5:39:00 AM UTC	1303389540000	9	5	no	5.5	78.4	20972	20821	13805	6636	81	39061	617	513	8	3975	2654	954
April 21, 2011 5:40:00 AM UTC	1303389600000	10	6	no	5.7	78.5	20972	20821	13823	6552	83	39125	647	561	2	3967	2738	853
April 21, 2011 5:41:00 AM UTC	1303389660000	10	6	no	5.8	78.7	20972	20821	13807	6624	79	39073	643	563	1	3951	2630	894
April 21, 2011 5:42:00 AM UTC	1303389720000	11	6	no	6.0	78.9	20972	20821	13808	6627	75	39073	654	579	0	3939	2682	833
April 21, 2011 5:43:00 AM UTC	1303389780000	11	6	no	6.2	79.1	20972	20821	13809	6628	77	39069	666	589	0	3931	2763	769
April 21, 2011 5:44:00 AM UTC	1303389840000	11	6	no	6.3	79.3	20972	20821	13805	6706	77	38995	669	592	0	3917	2886	711
April 21, 2011 5:45:00 AM UTC	1303389900000	11	7	no	6.5	79.5	20972	20821	13809	6688	77	39009	683	606	0	3908	2882	753
